CEVBAH,2.9817
EVATUR01,2.9817
BIZPEG,2.9815
FORPUZ,2.9815
KILBAL,2.9815
KAVYUE,2.9814
ECASIN,2.9813
IPOCEW,2.9812
GIBCUR,2.9811
CUWDOP,2.9809
JEBHAA,2.9809
KOCKAO02,2.9808000000000003
HOMPOP,2.9807999999999995
GIBFOP,2.9805
GECYUK,2.9805
CARRAO,2.9801
IFAQOY,2.9797
BIZDOE,2.9794
KILBAL01,2.9791
FIPGET,2.979
DAVVOO,2.9787000000000003
AWISOQ,2.9785
GICWAS,2.9777
BABWUZ,2.9771
GEDGEE,2.9771
ETEKAR,2.977
FUQSAN,2.9769
GONZIV,2.9769
AFOFAE,2.9764
KECXEX,2.9763
CEQQUK,2.976
DADVEJ,2.976
EMOBOY,2.976
IJIGOY01,2.9754
AYUFIK,2.9752
HELTUQ,2.9752
COCJEJ,2.9751
IWAPAY,2.975
ELAWOF,2.9739
ANIROG,2.9729
EPUJUV,2.9727
KOCKAO,2.9723
CANPUC,2.9717
ALABUK,2.9716
ETIHOE,2.9715
DCBZDX20,2.9713
GIZCUP,2.9713
AFUDEN,2.9711
AFOQAP,2.9702
IWOXID,2.9701000000000004
ILUCAT,2.9699
BITNAT10,2.9698
DEBSEL,2.9698
CEZPIH,2.9697
IKAZAW,2.9697
EMAHOR,2.9694000000000003
FAFMOQ01,2.969
IJIHAL01,2.969
EXIVOX,2.9688
HEQXEH,2.9688
DUTHAD,2.9687
FAZWOT,2.9687
BDHACR,2.9686
BOGFOT,2.9686
BOGSAS,2.9685
GOKJOH,2.9682
FEYXAK,2.968
AQEDEG,2.9678
HORGAW,2.9671
IJIGOY,2.967
ETOZIW,2.9668
AVACEH,2.9666
HUTQAP,2.9665
BIPYRL04,2.9663
EMIJOZ,2.9658
IXARII,2.9658
ACUVOL,2.964
GOTJUW,2.964
COKKIW,2.9637
DAKROZ,2.9635
AGOLAK,2.9635
DAFQEJ,2.9634
KAVNOK,2.9627
IQULEM,2.9626
IZIVUJ,2.9625
GUWBOQ,2.9623
DIHKEN,2.9619
IVOGOQ,2.9614000000000003
DIVMIH,2.9614
BITNAT11,2.9613
HEFDAZ,2.9613
GINJET,2.9611
IQOXAP,2.9603
BOHPET,2.9602
DUSRAL,2.959
FENZUV,2.9589
APAKOT,2.9585
AGOKIR,2.9578
ELALIO,2.9573
JAZDOD,2.9572
FIQGOE,2.9569
CIVSIL,2.9567
APUJUR,2.9565
JAZDOD01,2.9563
CEVWIL,2.9563
FOCPEV,2.9562
KAGQER,2.9562
ALABUK01,2.9559
BEHMUY,2.9558
BUDPAT,2.9554
FOKDAL,2.9553000000000003
CAHYAN,2.9552
HERCUF,2.955
BERJAM,2.9549000000000003
IDOVUT,2.9547
BOVDEW,2.9543
ENIVIG01,2.9543
ENIVIG02,2.9542
CECSIO,2.9539
DUXZAY,2.9539
HEVBOC,2.9535
HINREB,2.9532
EXOHEF,2.9530000000000003
FOVNEK,2.9527
GUTSIZ,2.9522
FAWYUZ,2.952
BICLAD,2.9519
KIGVEE,2.9517
DOKBEN,2.9515
HEXZOC,2.9515
EDELOP,2.9513000000000003
FOMHAR,2.9511
BAJSUC,2.9502
DOHYIK,2.95
ENIRIC,2.9498
HELQEU,2.9497
JAZDOD02,2.9495
DUDXOR,2.9494
BUVGIJ,2.9493
BIGSOZ,2.9491
ECEYAO,2.9488
FIVBEU,2.9487
FACVIQ,2.9485
ISADUB,2.9485
JATPIG,2.9485
KAWJAU,2.9484
IDOVUT01,2.9483
DOTVAJ,2.9482
JASRIE,2.9478
FILQID,2.9466
HAYRAB,2.9465000000000003
HASBUY,2.9461
GOJMOJ,2.9457
GEFVUL,2.9451
DAQHEJ,2.9446
GECYUK01,2.9446
FILRAV,2.9445
BIZPAE,2.9441
DIXPAC,2.9432
CADWEJ,2.943
BZTRZO,2.9428
GAQTAU01,2.9424
APIGUD,2.9418
EDUXEH,2.9417
IVOGUW,2.9410000000000003
AZHPXB,2.9405
BPCXIM,2.9403
KOTNAI,2.9402
GETHIX,2.9401
IYOCOP,2.9395
GAQSAV,2.9394
FADNOQ,2.9387
FOZHIN,2.9381
GOKKAU,2.9379
HIDLEM,2.9372000000000003
KIHQOK,2.937
BEYGEU,2.9367
HOFHOC,2.9364000000000003
ICOTOJ,2.9364
GOJMUQ,2.9363
GAHGOL,2.9359
GONMUR,2.9359
ADETUA,2.9359
HOLBAM,2.9356
HEXFIC,2.9353
BANJIK,2.9353
CANMUB,2.9351000000000003
GAQTAU02,2.935
JEHDEG,2.935
FOSSOY,2.9348
BOMGAN,2.9345000000000003
GAQTAU,2.9342
GIBGAC,2.9339000000000004
EHIQOC,2.9338
COMMUP01,2.933
CAXRAV,2.9328
JEJRIA,2.9327
FOKREE,2.9321
GANTIZ,2.9319
GUJKOL,2.9317
BUTTAM,2.9315
DUNWIT,2.9315
BMBZTP,2.9313
JEDHEI,2.9312
INAGUB,2.9309000000000003
IZEGIF,2.9308
BAWFIR,2.9305
EVECEP,2.9304
DUPHOM,2.9302
FOHHIU,2.93
DIVKUR,2.9292
CESPUN,2.9286000000000003
EDASAG,2.9285
DABIPH,2.9277
AVAFEK,2.9276
CIHFOP,2.9274
BOPSAA02,2.927
BOPSAA05,2.9269
BOPSAA01,2.9266
BOLKIZ,2.9263
BUSMIL,2.9262
GUNWUH,2.9255
CIQBEL,2.9254
BEQBEF,2.9251
FIVYAM,2.9243
BIQKIY,2.9236
IQOWUI,2.9235
GOYSIY,2.9233
BOPSAA03,2.9231
BOPSAA04,2.923
BOFDEF,2.9225
EVEMEY,2.9222
EDAXOW,2.9215
DEXXUZ,2.9208
EZISOW,2.9207
GETGIY,2.9206000000000003
EPTBNU,2.9206
GEJMOZ,2.9205
DOKFEQ,2.9203
AYAVAY,2.9198000000000004
IQIMAW,2.9198
JAZHEA,2.9195
KAMHIR,2.9192
BIVVUA,2.9189000000000003
DIRSIJ,2.9189
DIXRAG,2.9188
ILIDAK,2.9188
KOTJAE,2.9187
BABXAD,2.9185
BATHAH,2.9184
IVABAI,2.9184
KOPFED,2.918
ETUBAW,2.9178
ELAWUL,2.917
IDOGUG,2.9167
CIJPIX,2.9163
EVEDAM,2.9161
FITYIT,2.915
KONTIT,2.915
ITATIH,2.9147000000000003
ECEGEA,2.9145
ABUSIZ,2.9144
HIFXEB,2.9144
GEFZIC,2.9141
BNPHTA05,2.9139
CIDSEN,2.9136
HOZBAA,2.9136
IWOROB,2.9135
EVAHOZ,2.9134
ENIVIG,2.9128
GAWXIO,2.9126
BOMBEK,2.9124000000000003
BNPHTA04,2.9119
FOKZEL,2.9113
CEDKEE,2.911
FUYQAT,2.911
BNPHTA03,2.9109000000000003
CAMZOG,2.9106
HUDVUY,2.9091
HIRQIK01,2.9086
BEKJAE,2.9085
BNPHTA08,2.9076
AROHUM,2.9075999999999995
GEFZIC01,2.9072
DUVGUX,2.9069
HUMDOK,2.9068
BIVYOX,2.9068
IROMUY,2.9067
JERZOW,2.9067
HANREW,2.9063
BELBUP03,2.9062
HINFIW,2.9061
EFUNEA,2.9059
GAJDAZ,2.9057000000000004
IJUYUJ,2.9052
KAPVUV,2.9044000000000003
IFUBAO,2.9043
GECTUF,2.9041
FEFLIM,2.9038
BOKTUT,2.9037
AKUCEQ,2.9028
ADEMEC,2.9025
CEWCIT,2.9025
IJUYUJ01,2.9023000000000003
GINDIT,2.9023
JAVWAH,2.9018
BOVTIS,2.9013
FIQCUE,2.9006000000000003
DISJAS,2.9003
FASWUR,2.9002
FAFTOY,2.9001
HEYLIJ,2.9001
ISEYIQ,2.8993
IMARUK,2.8992
HIQWEJ02,2.8991
ANIXAX,2.8991
GOJREF,2.899
KUVBEJ,2.898
FEDWER,2.8979
HETSII,2.8979
GOTROW,2.8978
IQUPOA,2.8972
ELEZIF,2.8971
DUNMUV,2.8967
GEPBOT,2.8967
HIQWEJ,2.8967
EKANUZ,2.8965
CINRAV,2.8963
ELUHIE,2.8958
GUZMAQ,2.8954
GIRYOW,2.8951
GAVWOS,2.8948
BANWIY,2.8943
DMNPTL02,2.8939000000000004
IGOQOK,2.8939
KAFDEA,2.8939
EMIKEQ,2.8934
ABEHUL,2.8924
EVIPAA,2.8923
JALKUD,2.8923
BEJVUK,2.8922
AWUSOB,2.8917
IWANIE,2.8909
DOJXEG,2.8905
CELKOT,2.8902
CICPUC,2.8897000000000004
IHEBEE,2.8895
HOTNOV,2.8891
HUYLIY,2.889
KAZLIG,2.8889
ANACUO,2.8888
BPHCOY10,2.8885
FAQDOT,2.8884
FAWBIR,2.8883
BATZUU,2.8882000000000003
INADOS,2.8882000000000003
HURJIP,2.8882
GODZOO,2.8877
BNPHTA09,2.8873
CEGNAF,2.8872
IDICOO,2.8867000000000003
HIHPOG,2.8867
DIXVEM,2.8866
GODJEP,2.8865
DIMYUW,2.8863000000000003
EPUCAV,2.8861000000000003
BAFJIE,2.8857000000000004
ALIDUW,2.8844000000000003
BIVTIM,2.884
HIHTAT,2.8839
HUKGOK,2.8838
ERODEV,2.8836
IZAYIR,2.8834
FIRLIB,2.8831999999999995
HIQWEJ03,2.8823
AQILER,2.8821
JEDTAO,2.8811
GOBXEC,2.881
DIMZIL,2.8809
KUKNEL,2.8808
DAYLOF,2.8807
AJEXAQ,2.8806000000000003
HERKIB,2.8806
COUMAR01,2.8802000000000003
BNPHTA10,2.8801
BIHGOR,2.88
GEKGOV,2.8795
FAJWUI,2.8793
DUMKED01,2.8792
KUKNAH,2.8791
FACHID,2.879
FIXMUV,2.8782
HBZAZP01,2.8781
ADETOU,2.8779
AZEPUQ,2.8773
FAJXUJ,2.8768
BIHBAW,2.8766
HIFXAV,2.8763
HIVBAQ,2.8763
COUMAR10,2.8762
FIPPOL,2.8761
AFEXOZ,2.8758
HAXRED,2.8756
APUMOP,2.8755
BOKVEE,2.8752
IJOYOW,2.8751
BERQUK,2.8749
GENZAB,2.8748
AYUJOU,2.8746
EHIJUC,2.8746
FAVYEG,2.8741000000000003
BOBSIX,2.8739
AMEGII,2.8738
IREMUO,2.8736
BAPYOI,2.8732
DOMFUJ,2.8731
JEHZIG,2.873
EPAJEL,2.8727
KACJIK,2.8725
ELAYOF,2.8716
DIJVOI,2.8715
COPTEI,2.8707000000000003
EKAPAH,2.8707
BIKCII,2.8706
CEYFIY,2.8699
FAJYEU,2.8699
EXONUA,2.8698
FIYFOK,2.8698
KIHPOI,2.8698
BOYNUA,2.8697000000000004
FEFNAH,2.8696
BETJIV,2.8692
BCHBZP01,2.8688
EVITOT,2.8688
HEMXIG,2.8686
BOXTIT01,2.8684000000000003
CIVWEL,2.8683
EVECIT,2.8681
FAFSUD,2.8681
BOBZAC02,2.8678
EBIGEE,2.8678
ENUKAA,2.8678
BOXTIT,2.8673
HUYZIM,2.8673
KEDJOS,2.8672
BZACIN01,2.8668
IYASUW,2.8667
COUMAR02,2.8665000000000003
IPOCIA,2.866
DAVLOE,2.8658
FOMZUF,2.8655000000000004
IPULOW,2.8655
IXEJUQ,2.8654
GAJPAL,2.8652
EMEWAV,2.8645
JALKOX,2.8640000000000003
AFILIM,2.8638
BIMXAZ,2.8637
GOJVUY,2.8633
IDELEL,2.8632
JEQRON,2.863
DIHKAJ,2.8621
BEMDUV,2.862
CIQHOA,2.862
FABWAI,2.8619
BUJVIM,2.8618
HAJYUN02,2.8615
HOBSAS,2.8614
BITZOT,2.8609
DEWCEO,2.8608
BEHYET,2.8607
AVOSEL,2.8605
IHODIU,2.8604000000000003
DURYAS,2.8603
DAKGEB,2.86
AQAWUM,2.8599
IDEXAT,2.8598
EWOYIY,2.8596
BRNAPT,2.8594
DOPPAB,2.8594
CIJHIM,2.8592
KAPVIH01,2.8592
DPYRAM02,2.8591
JAQBEJ,2.8588
AFOHEK,2.8585000000000003
ACOSUJ,2.8585
KADYAR,2.8585
GOFRAV,2.8583000000000003
BIRSEA,2.8581000000000003
FAYXUY,2.858
IVARAA,2.8578
JEDDEE,2.8577
ANUSIN,2.8576
CAXQEY,2.8574
IMOPUW,2.8574
EZENII,2.8572
IQUMIR,2.8572
DPYRAM03,2.8566000000000003
BODCED,2.8564000000000003
CLDZPA01,2.8562
HIHMAN,2.8562
GUBXUY,2.8559
HAKHOS,2.8555
FAFVUD,2.8554
AMIYIE,2.8544
IQIYIS,2.8542
FESYUZ,2.8541
AFOZUS,2.8538
IMOMEE,2.8538
HAJYUN03,2.8536
EDAVUA,2.8535000000000004
GERLAR,2.8534
DIWPUV,2.8534
JETJOK,2.8532
BUYGAF,2.853
BECVEN,2.8529
ACAFLR,2.8526
BIKCEE,2.8518
DOXQEM,2.8517
FUXPIZ,2.8517
CIFNOX,2.8515
DUGFOC,2.8515
IQENAU,2.8512
JALQOF,2.8512
KIBDUU,2.8511
AKIFUV,2.8508
ASOLIF,2.8507
KIHZEI,2.8503000000000003
CUZQIZ,2.85
ALABAR,2.8499
EQUXAR,2.8498
IPAFEL,2.8497
KEFRAP01,2.8497
KAXQOS,2.8495
IGUQEI,2.8494
ADOPOB,2.8493
DOZXUM,2.8491
IWAQUT,2.849
CURWIW,2.8486
EBAMIG,2.8486
EHIXIE,2.8486
KUTWAY,2.8486
COMMUP,2.8482000000000003
ETIWUZ,2.8482
GITWUD01,2.848
DIYTAJ,2.8479
BIYPUU,2.8478000000000003
EFECUQ,2.8478
CASHAH,2.8477
IWASAB,2.8477
EVINOO,2.8476
HISBER,2.8476
ARIMIZ,2.8475
HEYFAS,2.8474
ASIFIR,2.8471
IYUTAZ,2.847
FIBBIC,2.8465
EKULAY,2.8462
DUXPES,2.8462
FAWRAX,2.8461
JACWAO,2.8461
ETISAD,2.846
KAMKOY02,2.846
HACMAC,2.8459
EYEBER,2.8458
GOHWUX,2.8455
IJOYAJ,2.8455
BOVVIU,2.8454
HAXLEA,2.8454
GITWUD,2.8453
HIHLUG,2.8452
GINKAR,2.8448
GUGTIM,2.844
EYEXUD,2.8438
ADUSID,2.8435
HABVIS,2.843
KODQOM,2.843
AWEWAB,2.8429
JAJFUW,2.8427
FALTIX,2.8425
CIDFED,2.8425
GAQWUS,2.8421
EVASIE,2.842
COSVUD,2.8414
DUKHEX,2.8411
HEXFUO,2.8411
ACAFLR01,2.8409
CEFTUC,2.8409
JEMTAZ,2.8407
JEMTAZ01,2.8406
BUWDED,2.8405
EGABUK,2.8403
BOCLEN,2.8402
CIKCOP,2.8402
COQZOA,2.8401
DPYRAM,2.84
BAFFOF,2.8398
GINWEH,2.8398
BIBSAJ,2.8396
HUPLUB,2.8395
DADMBP02,2.839
HAGGAA,2.839
ACBIPH,2.8386
IFOTIH,2.8386
DIXNAC,2.8385
DUXZUR,2.8381
KAKKAK,2.838
CEXWIO,2.8375
ADICAU01,2.8373
DIPVOQ,2.8372
DUKHEX01,2.8367
ESIBEN,2.8366
HIFGIN,2.8363
DOYKUX,2.8362000000000003
AZAHIT,2.8361
HUMFOL,2.8360000000000003
GEGKIO,2.836
GESSEE,2.8354000000000004
IWUTIF,2.8354
EKUMON,2.8353
HUDZEM,2.8353
HOHWOT,2.8352
HUYPUO,2.8349
AJOYEF,2.8348
EFOPEV,2.8343
GUVYEC,2.8339
FISZEM,2.8337000000000003
ATIQOJ,2.8334
BEGNAE,2.8334
IFOYUZ,2.8333
DPYRAM05,2.8332
GAZDUI,2.8329
HEWBUJ,2.8328
CIHXEZ,2.8326
IZEQOV,2.8325
DACXAI,2.8323
DPYRAM04,2.8323
CAJLII,2.8316
IFOROM,2.8316
BOVTIR,2.8314000000000004
CIJPET,2.8314000000000004
IGALUA,2.8314000000000004
DMHXCA,2.8313
EVECUF,2.8313
BISSEE,2.831
FAGGAW,2.8308
ELAFEC,2.8305
FEPNUL,2.83
EWOYEW,2.8297000000000003
GECDUP,2.8296
CISSOP,2.8296
CIQKUJ,2.8293
FIXTUB,2.8286
CIGHOP,2.8282
CAGGOJ,2.8279
COLLEW,2.8279
GUBXOS,2.8278
CEZHAS,2.8276000000000003
EGEVIW,2.8276000000000003
ANOWOR,2.8275
CILTUO,2.8271
APEQUI,2.8265
CAHFAV,2.8262
KIDSUN,2.826
BARQOA,2.8258
FUZHIS,2.8257000000000003
HAKLAI,2.8255000000000003
CEZHAS02,2.8255
HOJCOA,2.8254
FUDKEU,2.8254
HEMXIJ,2.8249
FAZSOQ,2.8246
IFAWES,2.8244
BOVBAQ,2.8241
CUYBAB,2.8238
IMUQOY,2.8237
ADSEBU,2.8232
BEDZPN10,2.8231
BZOSTB,2.8231
COWLEH,2.8231
GETSIJ,2.8231
ABEMEA,2.823
BETLIW,2.823
JADYOF,2.8227
GUNXES,2.8219
DEHBEA,2.8217
ATEDEI,2.8211
AXAKOB,2.821
ANUVUC,2.8206
IDEFUV,2.8203
HEFSIW,2.8193
CAYXUY,2.8189
HOPBZQ,2.8189
GEGKEL,2.8188
DUTBEA,2.8187
BIDQIR,2.8185
IYUPEZ,2.8185
DBZTHP,2.8183
DUDPUP,2.8181
CIWTIO,2.8177000000000003
JATFOC,2.8176
KOYLUH,2.8172
DUSQIS,2.8171
ISUNEP,2.817
DBZTHP01,2.817
CAKQAI,2.8165000000000004
IRONAF,2.8164
CEFMUX,2.816
HAHCOJ,2.816
FUXYOO,2.8154
IZITUH,2.8152000000000004
IQEKAS,2.8152
HIDYEB,2.8147
HIPVUY,2.8146
BAGTEJ,2.8139000000000003
HALWID,2.8138
HABVEL,2.8137
DEZYUF,2.8131
AJIBEB,2.8128
IGIVOK,2.8127
KUZJIA,2.8127
FIXHUQ,2.8126
HEYMOQ,2.8118
BUFQEZ,2.8117
DUNLAA,2.8117
BAWVAZ,2.8113
EVAKUI,2.8113
FOQQEK,2.8113
ABAXAF,2.8111
BIMVEZ,2.8107
AKOQEY,2.8105
FUTKAH,2.8103
CAXPUN,2.8099
ICODOW,2.8099
IBOBUY01,2.8097000000000003
CAQDEG,2.8096
FUYMES,2.8093
IFUXIT,2.8088
BOCQIV,2.8088
GIWSIR,2.8085
CIPTOL,2.8084
IDUQUU,2.8084
GICGIL,2.8082
BIWGAS,2.8078
HCHTPO,2.8073
IMIKEU,2.8073
CIKGEI,2.8073
GOFQUO,2.8072
IZIVAQ,2.8072
AXAPOF,2.8071
ISUZIH,2.8065
GEJJAH,2.8064
CAZWIL,2.8063
BUGXUW,2.8055
DEMGUY,2.8048
HOFSUR,2.8047
IDOJUI,2.8047
CEDHUR,2.8045
HOPNEI,2.8044
CEZMIG,2.8039
CASROF,2.8033
KUSVID,2.803
BECXAI,2.8029
HIRQIJ,2.8028
ADEZOZ,2.802
DUTLIP,2.8019
KANBIL,2.8017000000000003
BEQXON,2.8015
BEFJUT,2.8014
HOJTOQ,2.8012
CIPGIR,2.8009
EMORAA,2.8004
HUFPOO,2.8004
EPAGEI,2.8001
HOGBUD05,2.8001
ARUDOG,2.8000000000000003
AWUNOV,2.7999
GIKKIW,2.7998000000000003
EFAJOM,2.7996
CEBXEO,2.7994
ATIXUY,2.7992
GOJCIU,2.7990000000000004
AQEDOQ,2.7988
EGEDAY,2.7988
BUPMUW,2.7987
GANVIB,2.7987
ATONEC,2.7985
DOYJIM,2.7981
CIVYOX,2.7978
DUJKUQ,2.7978
EVUXAW,2.7978
BUWLOW,2.7975
HEFSIW01,2.7975
IQUFOR,2.7972
FIVRAD,2.7966
FLBIPC10,2.7960000000000003
ICUTOR01,2.7957
GIKKAO,2.7949
BIDDUN,2.7948
FUHDAN01,2.7948
EMODEQ,2.7947
EXOQIS,2.7946
FEHRIW,2.7946
ICUTOR,2.7944
HOHHUH03,2.7943
EZUQIB,2.7939
ETIVEI,2.7933
JAFVEU,2.7933
JARDAK,2.7932
CUTCAW,2.7928
ANOXEI,2.7924
HOBRUL,2.7920000000000003
DOSZOA,2.7917
EGABIY,2.7916
AMOWIK,2.7914
FIPYOU,2.7911
HOHHUH,2.7911
ABUXAZ,2.7908
CEWFUF,2.7908
FUHHAR,2.7899
ABADAJ,2.7898
APEMEO,2.7897
EGOSAU,2.7896
IHODEQ,2.7895
CILFAH,2.7893
JADSUF,2.7888
GOLYAK,2.7882
EFANAC,2.7879
FIXPUX,2.7879
ISOPOX,2.7877
GETGEU,2.7875
FIXJAY,2.7871
HIGYAA,2.7869
HEHTOG,2.7866
CEDJUT,2.7863
DAHXAM,2.7862
DIJNIV,2.7858
GOHTEE,2.7856
DEQFEN,2.7854
JEHDIM,2.7854
CARYUQ,2.7848
IQUBZB,2.7842
FAJDUS,2.7841
CECXUF,2.7838000000000003
AKUYOV,2.7837
FETXOS,2.7837
CECZIV,2.7836000000000003
CIQKIX,2.7835
EBUPOG,2.7835
HEVVAF01,2.7833
CUBQOH,2.7830000000000004
ABRBPH,2.7828
IQOBEW,2.7822
HEYMUW,2.7821
CIBPUY,2.7819
AFOBOO,2.7816
CLQUIN,2.7815000000000003
EFIZEB,2.7815
CIRHAN,2.7814
BUWYEZ,2.7812
HOFGUE,2.7812
AHESOW,2.7809
CIMPUM,2.7809
KUZNAW,2.7806
HUDVIM,2.7805
ICOPAU,2.7804
IQIZUE,2.7803
IFOJOF,2.7799
IWANOK,2.7797
ATODAQ,2.7791
GOKNAX,2.7791
BIXLEC,2.779
CUBQOH01,2.7788
GAMTET01,2.7787
COCYAW,2.7785
IBOBUY,2.7781
CEHHII,2.778
COUMAR13,2.7777000000000003
GIKKOC,2.7777
JEJSIA,2.7774
DERREA,2.7772
CAZTON,2.7765000000000004
EFABAP,2.7765
DONNAX,2.7762
DUHXEK,2.776
KAKLOZ,2.7759
KUZFUH,2.7755
HAKYEZ,2.7754000000000003
AZOMEI,2.7754
CEKREP,2.7751
HOFPUO,2.7751
HORKIL,2.775
BOKTAY,2.7744
IXAMOJ,2.7742
DIBDUO,2.7741
FERHUI,2.7739000000000003
BOPFAO01,2.7737000000000003
KOJVUC,2.7736
GADRUZ,2.7734
BOFSIY10,2.7734
BIMSIZ,2.7733
JAZCEV,2.7733
HIFPAP,2.7732
HOGBUD09,2.7732
ARAPAM,2.7731000000000003
IDASUE,2.7728
HIQYEL,2.7726
JAYPOP,2.7725
BIDYEU,2.7724
BOFSIY,2.7724
DEHCIF,2.7723
GEKQEU,2.7722
AFUMEV,2.772
CEBLAY,2.7718
DUZGAI,2.7717
ANURIM,2.7714000000000003
FEWWEJ01,2.7706000000000004
HEVVAF,2.7706
JEDEIG,2.7702
KAHHUZ02,2.7697000000000003
DAZLIC,2.7695
HUZCEM,2.7693000000000003
HOFLAQ,2.7692
FUHDIW,2.7691
HOGBUD08,2.7687
FOQQAG,2.7686
IXACIV,2.7685
FEWWEJ02,2.7683
GOCDAF,2.7677
DCDAZP,2.7676000000000003
IPEXUX,2.7676000000000003
AMODEM,2.7675
GAVRIF,2.7669
GECPAH,2.7668
DIGXEZ,2.7667
KAZHAU,2.7667
EGIJAI,2.7661
FEWWEJ,2.7661
CIFWEW,2.766
GEFZEY,2.7656
CAHXUG,2.7655
AFIFOL,2.7652
BIMPTZ10,2.7649
BITKAQ,2.7648
FEVNAV01,2.7647
CAZTON01,2.7642
FISSUY,2.764
AFUHOZ,2.7637
KILDER,2.7631
BATHOU,2.7631
BUTCEA,2.7627
GAGGUT,2.7624
JARBUC,2.7623
GAGQEL,2.7621
IZIVET,2.762
BOPFAO,2.7619
AXANEU02,2.761
AYULAI,2.761
CEZMOM,2.761
DUPLOR,2.7607
IMITON,2.7606
KAQBUC,2.7603
DUTGAB,2.7601
GAGQEL01,2.7593
FIVCIZ,2.7592
BOWBEV,2.7591
IFUZIU,2.759
IJAMOW,2.759
JEDWAT,2.759
CAPBIG,2.7587
DINHIU,2.7587
BIQJUJ,2.7584
IPIXAG,2.7584
ARANUE,2.7583
HOLZUG,2.7583
FEVMUO04,2.758
IWUHIR,2.758
KARJIY,2.7579
GIWRAG02,2.7577
EGUMOI,2.7576
HANGOV,2.7575
BIDYAQ,2.7574
BQUINL,2.7574
CIZFUN,2.757
HEVVAF02,2.757
CUVVAR,2.7568
CINTIE,2.7565
DOTBAP,2.7565
DIDWAR,2.7564
FLNAPH,2.756
BAGZIU,2.7557
DAWZOQ,2.7554000000000003
CIFFIG,2.7553
KALJAL,2.7551
AGIJEI,2.7548000000000004
DETJUK,2.7548
EROQAF,2.7545
INUFUT,2.7541
FEWWEJ03,2.7539
BAHRUA,2.7538
HEXVOW,2.7538
DAWSOM,2.7533000000000003
DADWAJ,2.7531
HUQCUS,2.7528
ITOGUV,2.7528
AWONUV,2.7528
FIXPAG,2.7527
HOWMUD,2.7527
CAQMEP,2.7526
DOVFOL,2.7519
ANTZOB,2.7517000000000005
EXOPOW,2.7517
GOMKUP,2.7516
BEWFOB,2.7511
AJOPOE01,2.751
KEFHAG,2.751
GIWRAG01,2.7508
AVACIL,2.7507
HIQQIH,2.7505
CAVLAM,2.7501
IMNATX10,2.75
GUBDEO,2.7497
IKABIG,2.7496
AXAHOY,2.7495000000000003
CIDRAI,2.749
IFAKUV,2.749
FOHLEU,2.7489
BOCHOT,2.7483
FESTEF,2.7483
GIWWOA,2.7482
HOBLOB,2.7481
EMODAL,2.748
GEQPUP,2.7477
IFEDUV,2.7477
FACYIS,2.7476000000000003
BUHLEW,2.7475
DEPKAN,2.7474
IRIBOC,2.7474
DPTPAM,2.7472000000000003
HUMMEJ,2.7472
IXAXOW,2.7472
DATMES,2.7471
BAQMIS,2.7470000000000003
EKUFIA01,2.747
BIRFOX,2.7467
ALUMUQ,2.7461
KANSOI,2.7458
BELBUP,2.7454
CADTOS,2.7452
EMOCUE,2.7451
FEVMIF,2.7451
HIRDUI,2.745
JALDOQ,2.7448
GUWCAC,2.7447
JAQDAH,2.7446
AYADOV,2.7443
EMENEP,2.744
HOQPIO,2.744
BOCYEZ,2.7438
EFUNIE,2.7437
EBUCAH,2.7434
CAXQAU,2.7433
COSNOP,2.7431
DEPJUG,2.7431
AWEWAB01,2.7426000000000004
BETTAW,2.7422
KASVOS,2.7418
ADICIB,2.7415000000000003
AYUHAE,2.7415
EPAFOR,2.7411
BEHMSI,2.7407000000000004
ATELAO,2.7407
FASCIO,2.74
HAMWIC,2.7399
BASPOC,2.7398
HIRGUN,2.7397
DARXAY,2.7395
GIHJEO,2.7394000000000003
EVIGAS,2.7392000000000003
IDOCIO,2.7391
BEWLOG,2.739
BZTBZT,2.7388000000000003
BIXSAE,2.7387
ESONAB,2.7387
FIYTAK,2.7386
CEQQOE,2.7385
FATTUS,2.7383
ASIZOS,2.7382
FABXOY,2.738
KAVCOC,2.7376
DAZNAQ,2.7375
CACQAB,2.7374
GODSID,2.7374
AQAROB,2.7373
AZUGIM,2.7366
DOJWOO,2.7364
CIFNIR,2.7362
DOQWEO,2.7362
ARIGEP01,2.7359
CENPOD,2.7358
AHUBEM,2.7357
GAGGON,2.735
ETICIT,2.7347
ISUDOR,2.7346
FANYOJ,2.7343
BEYQOO,2.7339
CUBRIC,2.7339
CUNKAY01,2.7339
EQOJOL,2.7336
CACLOJ,2.7333
FOSZAQ,2.7323
GOHKIA,2.7323
GIFPAO,2.7321
EYAWOR,2.7318
FIYSUD,2.7316000000000003
DPTPAM01,2.7315
HIFXAX,2.7313
DUDPAT,2.731
IWOKOV,2.731
ABACIQ,2.7309
DUYLAL,2.7308
FABWUD,2.7308
FILZOR,2.7307
HEVLID,2.7307
CUVZOK,2.7306
BELBUP01,2.7303
DOSZUG,2.7299
HAPCOT,2.7299
HAZBAM,2.7295000000000003
EDINAH,2.7295
GITSUZ,2.7294
COWMUY,2.7293000000000003
COXMEJ,2.7292
COJGEQ,2.7289000000000003
GOJROP,2.7283
KUQRUL,2.7282
ITUNIV,2.7281
FEVMUO06,2.7279
BAYDOW,2.7278
BELBUP04,2.7276
BAGROR,2.7276
DARXUQ,2.7276
BAMBUP,2.7275
CIMYII,2.727
BAXNIY,2.7267
